date,home_team,away_team,home_score,away_score,season
2019-03-09,Temple Owls,UCF Knights,67,62,2019
2019-03-10,Cincinnati Bearcats,Houston Cougars,69,85,2019
2019-03-10,Ohio State Buckeyes,Wisconsin Badgers,67,73,2019
2019-03-11,Eastern Michigan Eagles,Ball State Cardinals,43,61,2019
2019-03-11,Central Michigan Chippewas,Western Michigan Broncos,81,67,2019
2019-03-11,Akron Zips,Miami (OH) RedHawks,80,51,2019
2019-03-11,Northern Illinois Huskies,Ohio Bobcats,80,61,2019
2019-03-12,Saint Francis Red Flash,Fairleigh Dickinson Knights,76,85,2019
2019-03-12,UMBC Retrievers,Hartford Hawks,90,85,2019
2019-03-12,Vermont Catamounts,Binghamton Bearcats,84,51,2019
2019-03-12,UL Monroe Warhawks,App State Mountaineers,89,80,2019
2019-03-12,South Alabama Jaguars,Arkansas State Red Wolves,75,67,2019
2019-03-12,Texas Southern Tigers,Southern Jaguars,80,70,2019
2019-03-12,Grambling Tigers,Arkansas-Pine Bluff Golden Lions,59,52,2019
2019-03-12,Prairie View A&M Panthers,Alcorn State Braves,86,66,2019
2019-03-12,Jackson State Tigers,Alabama State Hornets,49,58,2019
2019-03-13,Colgate Raiders,Bucknell Bison,94,80,2019
2019-03-13,St. John's Red Storm,DePaul Blue Demons,82,74,2019
2019-03-14,Memphis Tigers,Tulane Green Wave,83,68,2019
2019-03-14,Kansas Jayhawks,Texas Longhorns,65,57,2019
2019-03-15,Kansas Jayhawks,West Virginia Mountaineers,88,74,2019
2019-03-16,Vermont Catamounts,UMBC Retrievers,66,49,2019
2019-03-16,Yale Bulldogs,Princeton Tigers,83,77,2019
2019-03-16,Kansas Jayhawks,Iowa State Cyclones,66,78,2019
